global_day,month,day_type,weekly_focus,meal_id,meal_type,time,original_recipe_version_id,selected_recipe_version_id,selected_recipe_title,changed,reasons
108,Dicembre,D3,plant_rice,base:meal:108:01,Brunch,15:00,base:recipe-version:brunch-wrap-morbido-con-pollo-primosale-e-cavolfiore:2669de684378973b,base:recipe-version:v6-riso-basmati-con-ceci-e-carote:7277f67999f4413a,Riso basmati con ceci e carote,True,riduzione_latticini | backbone_vegetale_riso
108,Dicembre,D3,plant_rice,base:meal:108:02,Spuntino,18:30,base:recipe-version:ricotta-e-frutta:79840a612df588f9,base:recipe-version:v6-crackers-integrali-con-hummus-e-carote:f06cae1e98dec421,Crackers integrali con hummus e carote,True,riduzione_latticini | varieta_distribuzione
108,Dicembre,D3,plant_rice,base:meal:108:03,Cena,21:00,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:393bc1b280608ee6,base:recipe-version:v6c-brunch-completo-con-farro-manzo-e-radicchio:0c5331d87c3f4d84,"Brunch completo con farro, manzo e radicchio",True,riduzione_uova_albume | varieta_distribuzione
109,Dicembre,D4,pasta_animal,base:meal:109:01,Colazione,08:00,base:recipe-version:pane-di-segale-robiola-e-pera:6299e74309b9fcd0,base:recipe-version:v6-yogurt-kiwi-e-noci:1f35f66ca7cb06e3,"Yogurt, kiwi e noci",True,riduzione_latticini | varieta_distribuzione
109,Dicembre,D4,pasta_animal,base:meal:109:02,Spuntino,11:00,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:latte-e-frutta:8c4d1165cce186f8,Latte e frutta,True,riduzione_latticini | varieta_distribuzione
109,Dicembre,D4,pasta_animal,base:meal:109:03,Pranzo,13:30,base:recipe-version:manzo-magro-con-pane-bianco-e-carote:584e027f54d81f53,base:recipe-version:manzo-magro-con-pane-bianco-e-carote:584e027f54d81f53,Manzo magro con pane bianco e carote,False,conservato
109,Dicembre,D4,pasta_animal,base:meal:109:04,Spuntino,17:30,base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,Crackers classici con hummus delicato,True,riduzione_latticini | stagionalita | varieta_distribuzione
109,Dicembre,D4,pasta_animal,base:meal:109:05,Cena,20:30,base:recipe-version:noodles-di-riso-con-pollo-e-radicchio:175403d7d56ca630,base:recipe-version:v6-pasta-con-pollo-e-broccoli:de3fc0b129ecc413,Pasta con pollo e broccoli,True,riduzione_uova_albume | backbone_pasta
110,Dicembre,D5,plant_pasta,base:meal:110:01,Colazione,08:00,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:16e276c270d9e192,base:recipe-version:v6-kefir-con-avena-e-mela:5949e62cb01d3247,Kefir con avena e mela,True,varieta_distribuzione
110,Dicembre,D5,plant_pasta,base:meal:110:02,Spuntino,11:00,base:recipe-version:kefir-piccolo:0120716d4b11c95a,base:recipe-version:frutta-e-nocciole:793cbb29b0233305,Frutta e nocciole,True,varieta_distribuzione
110,Dicembre,D5,plant_pasta,base:meal:110:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-merluzzo-pane-e-finocchi:560ae55501b9ed95,base:recipe-version:v6-pasta-integrale-con-lupini-e-zucca:b3901392e023e90a,Pasta integrale con lupini e zucca,True,backbone_vegetale_pasta
110,Dicembre,D5,plant_pasta,base:meal:110:04,Spuntino,17:30,base:recipe-version:gallette-di-riso-e-ricotta:9f304408a83b200d,base:recipe-version:gallette-di-riso-e-ricotta:9f304408a83b200d,Gallette di riso e ricotta,False,conservato
110,Dicembre,D5,plant_pasta,base:meal:110:05,Cena,20:30,base:recipe-version:pasto-flessibile-burger-di-tacchino-patate-al-forno-e-insalata:18cdef82a0564a94,base:recipe-version:pollo-con-patate-e-spinaci:60e1b4880c2b8295,Pollo con patate e spinaci,True,varieta_distribuzione
111,Dicembre,D1,rice_animal,base:meal:111:01,Colazione,06:30,base:recipe-version:fette-biscottate-con-robiola-e-miele:8f247890d0e8d841,base:recipe-version:budino-di-riso-casalingo-e-frutta:6cc1d24620d4f701,Budino di riso casalingo e frutta,True,riduzione_latticini | backbone_riso
111,Dicembre,D1,rice_animal,base:meal:111:02,Spuntino,10:30,base:recipe-version:frutta-e-nocciole:793cbb29b0233305,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,Mini panino con tacchino a fette,True,varieta_distribuzione
111,Dicembre,D1,rice_animal,base:meal:111:03,Pranzo,13:30,base:recipe-version:frittata-morbida-con-patate-e-spinaci:c74b60520898301a,base:recipe-version:v6-patate-con-salmone-e-finocchi:5750ae4635bb4b0d,Patate con salmone e finocchi,True,riduzione_uova_albume | varieta_distribuzione
111,Dicembre,D1,rice_animal,base:meal:111:04,Spuntino,17:30,base:recipe-version:frutta-e-grana:b22d0eeea27c3fc8,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,riduzione_latticini | varieta_distribuzione
111,Dicembre,D1,rice_animal,base:meal:111:05,Cena,21:00,base:recipe-version:risotto-delicato-con-tacchino-e-carote:9d6b19ddb31328f0,base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:e4b71ccbec6fce46,Riso teriyaki delicato con tacchino e carciofi,True,riduzione_latticini | backbone_riso
112,Dicembre,D2,other,base:meal:112:01,Colazione,09:00,base:recipe-version:pane-di-segale-robiola-e-pera:6299e74309b9fcd0,base:recipe-version:pane-di-segale-robiola-e-pera:6299e74309b9fcd0,"Pane di segale, robiola e pera",False,conservato
112,Dicembre,D2,other,base:meal:112:02,Pranzo,13:00,base:recipe-version:frittata-morbida-con-patate-e-broccoli:cffce576cbf6629f,base:recipe-version:pollo-con-patate-e-carciofi:6d2eaaa952c1d950,Pollo con patate e carciofi,True,riduzione_uova_albume | varieta_distribuzione
112,Dicembre,D2,other,base:meal:112:03,Pasto preturno,18:30,base:recipe-version:pane-bianco-con-tacchino-a-fette-primosale-e-radicchio:cb496f723d77c4ba,base:recipe-version:salmone-con-polenta-e-spinaci:50caa9014a2d0b85,Salmone con polenta e spinaci,True,riduzione_latticini | varieta_distribuzione
112,Dicembre,D2,other,base:meal:112:04,Spuntino notturno,23:30,base:recipe-version:crackers-classici-con-hummus-delicato:62d7d1325ddb969b,base:recipe-version:v6-kefir-con-banana-e-pistacchi:6663fc9362c6db18,Kefir con banana e pistacchi,True,varieta_distribuzione
112,Dicembre,D2,other,base:meal:112:05,Spuntino notturno,03:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,varieta_distribuzione
112,Dicembre,D2,other,base:meal:112:06,Mini-pasto pre-sonno,08:20,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,base:recipe-version:mini-panino-bianco-con-bresaola:7479944e46394c7c,Mini panino bianco con bresaola,True,varieta_distribuzione
113,Dicembre,D3,plant_pasta,base:meal:113:01,Brunch,15:00,base:recipe-version:brunch-bowl-libanese-delicata-con-pollo-e-carote:0d98b20f23d7e14c,base:recipe-version:v6-pasta-e-lenticchie-con-carote:86363e74837643b7,Pasta e lenticchie con carote,True,riduzione_uova_albume | backbone_vegetale_pasta
113,Dicembre,D3,plant_pasta,base:meal:113:02,Spuntino,18:30,base:recipe-version:latte-e-frutta:5810692902d5524f,base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,Fette integrali con burro di arachidi e confettura,True,varieta_distribuzione
113,Dicembre,D3,plant_pasta,base:meal:113:03,Cena,21:00,base:recipe-version:risotto-delicato-con-primosale-e-carote:3ff932730a1bad10,base:recipe-version:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio:00d65b0e082ec016,"Brunch completo con pane integrale, salmone e radicchio",True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
114,Dicembre,D4,rice_animal,base:meal:114:01,Colazione,08:00,base:recipe-version:omelette-alla-feta-con-pane-bianco:fc60ecc67f252138,base:recipe-version:kefir-con-fette-classiche-e-confettura:565d49687dc3de64,Kefir con fette classiche e confettura,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
114,Dicembre,D4,rice_animal,base:meal:114:02,Spuntino,11:00,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,Yogurt bianco e banana,True,varieta_distribuzione
114,Dicembre,D4,rice_animal,base:meal:114:03,Pranzo,13:30,base:recipe-version:nasello-con-pane-bianco-e-radicchio:e5aa19fc76b39721,base:recipe-version:v6-pane-integrale-con-pollo-e-zucca-arrosto:d29d09614bd2ff7b,Pane integrale con pollo e zucca arrosto,True,varieta_distribuzione
114,Dicembre,D4,rice_animal,base:meal:114:04,Spuntino,17:30,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,Crackers e ricotta,False,conservato
114,Dicembre,D4,rice_animal,base:meal:114:05,Cena,20:30,base:recipe-version:salmone-nordico-con-patate-e-broccoli:a601c6ff906564f3,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:f0e99e714647d716,Coniglio con riso basmati e finocchi,True,backbone_riso
115,Dicembre,D5,plant_rice,base:meal:115:01,Colazione,08:00,base:recipe-version:pancake-di-farina-00-e-ricotta:bd48162fd8d11404,base:recipe-version:latte-corn-flakes-e-frutta:489c786e4e4694d6,"Latte, corn flakes e frutta",True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
115,Dicembre,D5,plant_rice,base:meal:115:02,Spuntino,11:00,base:recipe-version:mozzarella-e-pomodorini:ed19c9fabc9729ed,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,Banana e latte,True,riduzione_latticini | stagionalita | varieta_distribuzione
115,Dicembre,D5,plant_rice,base:meal:115:03,Pranzo,13:30,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:be2bab570860f955,base:recipe-version:v6-riso-jasmine-con-lupini-e-carote:f7a2f448e19fedd4,Riso jasmine con lupini e carote,True,backbone_vegetale_riso
115,Dicembre,D5,plant_rice,base:meal:115:04,Spuntino,17:30,base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,Uovo sodo e crackers,False,conservato
115,Dicembre,D5,plant_rice,base:meal:115:05,Cena,20:30,base:recipe-version:frittata-morbida-con-patate-e-radicchio:977aba5ca49ebf0d,base:recipe-version:manzo-magro-con-polenta-e-carote:c034ee16ad5033e0,Manzo magro con polenta e carote,True,riduzione_uova_albume | varieta_distribuzione
116,Dicembre,D1,pasta_animal,base:meal:116:01,Colazione,06:30,base:recipe-version:toast-bianco-con-ricotta-e-confettura:c721af28b9b8a37b,base:recipe-version:toast-bianco-con-ricotta-e-confettura:c721af28b9b8a37b,Toast bianco con ricotta e confettura,False,conservato
116,Dicembre,D1,pasta_animal,base:meal:116:02,Spuntino,10:30,base:recipe-version:uovo-sodo-e-crackers:b92d407cf54f5e44,base:recipe-version:piccola-porzione-di-lupini-e-frutta:27a1df3729d2c523,Piccola porzione di lupini e frutta,True,riduzione_uova_albume | varieta_distribuzione
116,Dicembre,D1,pasta_animal,base:meal:116:03,Pranzo,13:30,base:recipe-version:piatto-caldo-con-feta-patate-e-broccoli:dffc19efa2622b11,base:recipe-version:v6-polenta-con-merluzzo-e-cavolo-nero:3155bb1fe698b930,Polenta con merluzzo e cavolo nero,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
116,Dicembre,D1,pasta_animal,base:meal:116:04,Spuntino,17:30,base:recipe-version:frutta-e-nocciole:793cbb29b0233305,base:recipe-version:kefir-e-frutta:9d9d38ab49b00b02,Kefir e frutta,True,varieta_distribuzione
116,Dicembre,D1,pasta_animal,base:meal:116:05,Cena,21:00,base:recipe-version:bowl-libanese-delicata-con-pollo-e-carote:1fc9cf3e2182a3e9,base:recipe-version:v6-pasta-con-nasello-e-zucca:7bc29a7e5814c184,Pasta con nasello e zucca,True,backbone_pasta
117,Dicembre,D2,plant_pasta,base:meal:117:01,Colazione,09:00,base:recipe-version:omelette-alla-feta-con-pane-bianco:e9af1896d5db22b9,base:recipe-version:v6-yogurt-con-avena-e-pera:deac64791fb6ff2d,Yogurt con avena e pera,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
117,Dicembre,D2,plant_pasta,base:meal:117:02,Pranzo,13:00,base:recipe-version:wrap-morbido-con-pollo-primosale-e-cavolfiore:bcd3218b8900d878,base:recipe-version:v6-pasta-e-fave-con-carciofi:144a580e25d57ac0,Pasta e fave con carciofi,True,riduzione_latticini | backbone_vegetale_pasta
117,Dicembre,D2,plant_pasta,base:meal:117:03,Pasto preturno,18:30,base:recipe-version:frittata-morbida-con-patate-e-carote:6a2118ab1c10576c,base:recipe-version:v6-orzo-con-tacchino-e-zucca:03634e841f0aec0c,Orzo con tacchino e zucca,True,riduzione_uova_albume | varieta_distribuzione
117,Dicembre,D2,plant_pasta,base:meal:117:04,Spuntino notturno,23:30,base:recipe-version:fiocchi-di-latte-e-frutta:9e931cb1de4dc46b,base:recipe-version:latte-e-frutta:8c4d1165cce186f8,Latte e frutta,True,riduzione_latticini | varieta_distribuzione
117,Dicembre,D2,plant_pasta,base:meal:117:05,Spuntino notturno,03:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,True,riduzione_latticini | varieta_distribuzione
117,Dicembre,D2,plant_pasta,base:meal:117:06,Mini-pasto pre-sonno,08:20,base:recipe-version:frutta-e-primosale:690fe43b02c41b50,base:recipe-version:v6-yogurt-con-frutti-di-bosco-e-nocciole:b86f2b6106ba2075,Yogurt con frutti di bosco e nocciole,True,riduzione_latticini | varieta_distribuzione
118,Dicembre,D3,rice_animal,base:meal:118:01,Brunch,15:00,base:recipe-version:brunch-polpette-svedesi-leggere-con-finocchi:26766f7a5b341cea,base:recipe-version:brunch-riso-teriyaki-delicato-con-tacchino-e-carciofi:dd1df9125ddfa6b3,Brunch: Riso teriyaki delicato con tacchino e carciofi,True,riduzione_uova_albume | backbone_riso
118,Dicembre,D3,rice_animal,base:meal:118:02,Spuntino,18:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:v6-crackers-integrali-con-hummus-e-carote:f06cae1e98dec421,Crackers integrali con hummus e carote,True,varieta_distribuzione
118,Dicembre,D3,rice_animal,base:meal:118:03,Cena,21:00,base:recipe-version:bowl-coreana-delicata-con-manzo-riso-e-carote:d1b595b5e437cfbd,base:recipe-version:v6c-brunch-completo-con-patate-manzo-e-cavolfiore:f06e5927f70f22c5,"Brunch completo con patate, manzo e cavolfiore",True,riduzione_uova_albume | varieta_distribuzione
119,Dicembre,D4,other,base:meal:119:01,Colazione,08:00,base:recipe-version:toast-francese-con-primosale-e-pomodoro:9f1fd6bc06fbe19c,base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,Semolino al latte con frutta,True,riduzione_latticini | stagionalita | varieta_distribuzione
119,Dicembre,D4,other,base:meal:119:02,Spuntino,11:00,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,Primosale e gallette di riso,False,conservato
119,Dicembre,D4,other,base:meal:119:03,Pranzo,13:30,base:recipe-version:risotto-delicato-con-gamberi-e-radicchio:0c963a38ab00f4fe,base:recipe-version:pranzo-leggero-con-merluzzo-pane-e-spinaci:70170d62e5c2f053,"Pranzo leggero con merluzzo, pane e spinaci",True,riduzione_latticini | varieta_distribuzione
119,Dicembre,D4,other,base:meal:119:04,Spuntino,17:30,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:crackers-classici-con-hummus-delicato:336656d51106c925,Crackers classici con hummus delicato,True,varieta_distribuzione
119,Dicembre,D4,other,base:meal:119:05,Cena,20:30,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:0c63b84aa327cae0,base:recipe-version:v6-couscous-con-gamberi-e-broccoli:cacc7a666bf66029,Couscous con gamberi e broccoli,True,riduzione_latticini | varieta_distribuzione
120,Dicembre,D5,plant_pasta,base:meal:120:01,Colazione,08:00,base:recipe-version:toast-leggero-con-ricotta-e-frutta:01ec808040d53a6a,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:bfd6dccd07b87561,"Yogurt bianco, corn flakes e frutta",True,riduzione_latticini | varieta_distribuzione
120,Dicembre,D5,plant_pasta,base:meal:120:02,Spuntino,11:00,base:recipe-version:kefir-piccolo:0120716d4b11c95a,base:recipe-version:kefir-piccolo:0120716d4b11c95a,Kefir piccolo,False,conservato
120,Dicembre,D5,plant_pasta,base:meal:120:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-pollo-riso-e-cavolfiore:49e323aa10f63151,base:recipe-version:v6-pasta-e-piselli-con-porro:4688d88f642de1ef,Pasta e piselli con porro,True,riduzione_uova_albume | backbone_vegetale_pasta
120,Dicembre,D5,plant_pasta,base:meal:120:04,Spuntino,17:30,base:recipe-version:gallette-di-riso-e-ricotta:9f304408a83b200d,base:recipe-version:frutta-e-mandorle:f4946c3f96529e3f,Frutta e mandorle,True,riduzione_latticini | varieta_distribuzione
120,Dicembre,D5,plant_pasta,base:meal:120:05,Cena,20:30,base:recipe-version:pasto-flessibile-tortilla-spagnola-e-pane:7a09622330c0f25c,base:recipe-version:pollo-con-patate-e-spinaci:60e1b4880c2b8295,Pollo con patate e spinaci,True,varieta_distribuzione
121,Gennaio,D1,rice_animal,base:meal:121:01,Colazione,06:30,base:recipe-version:toast-con-prosciutto-cotto-e-mozzarella:650bae86e9bfda69,base:recipe-version:toast-con-prosciutto-cotto-e-mozzarella:650bae86e9bfda69,Toast con prosciutto cotto e mozzarella,False,conservato
121,Gennaio,D1,rice_animal,base:meal:121:02,Spuntino,10:30,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:bafeb21a29f7b2a0,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,riduzione_latticini | varieta_distribuzione
121,Gennaio,D1,rice_animal,base:meal:121:03,Pranzo,13:30,base:recipe-version:riso-con-crema-di-borlotti-e-sedano-rapa:2da40a245a71862b,base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:c60447a224c2e3c9,Riso teriyaki delicato con tacchino e carciofi,True,riduzione_uova_albume | riduzione_latticini | backbone_riso
121,Gennaio,D1,rice_animal,base:meal:121:04,Spuntino,17:30,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe-version:mini-panino-bianco-con-bresaola:7479944e46394c7c,Mini panino bianco con bresaola,True,riduzione_uova_albume | varieta_distribuzione
121,Gennaio,D1,rice_animal,base:meal:121:05,Cena,21:00,base:recipe-version:frittata-morbida-con-patate-e-carote:f181451b2f056569,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:2ba940cf86c249a7,Noodles di riso con pollo e finocchi,True,riduzione_uova_albume | varieta_distribuzione
122,Gennaio,D2,plant_rice,base:meal:122:01,Colazione,09:00,base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,base:recipe-version:budino-di-riso-casalingo-e-frutta:6cc1d24620d4f701,Budino di riso casalingo e frutta,True,varieta_distribuzione
122,Gennaio,D2,plant_rice,base:meal:122:02,Pranzo,13:00,base:recipe-version:filetto-di-maiale-con-pane-bianco-e-broccoli:085065b02b42a0c9,base:recipe-version:v6-riso-jasmine-con-ceci-e-zucca:7c93685bbfc7f317,Riso jasmine con ceci e zucca,True,backbone_vegetale_riso
122,Gennaio,D2,plant_rice,base:meal:122:03,Pasto preturno,18:30,base:recipe-version:pane-bianco-con-tacchino-a-fette-mozzarella-e-broccoli:7cad5061b1af657c,base:recipe-version:filetto-di-maiale-con-polenta-e-sedano-rapa:b34379c49eaacc97,Filetto di maiale con polenta e sedano rapa,True,riduzione_latticini | varieta_distribuzione
122,Gennaio,D2,plant_rice,base:meal:122:04,Spuntino notturno,23:30,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe-version:frutta-e-nocciole:971bc3435c9f8b39,Frutta e nocciole,True,varieta_distribuzione
